cpu,mb,gpu,ram,psu,storage,total_price,benchmark_cpu,passmark_gpu,cpu_scaled,gpu_scaled,final_score,level
AMD Athlon 3200+,MAINBOARD (AM4) MSI B550M PRO VDH WIFI DDR4,Radeon R7 360,RAM DDR4(2666) 8GB HYNIX 8 CHIP x2,POWER SUPPLY 450W DTECH PW053 SFX,500 GB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/500G) NVMe M.2 2280,18417.1,298,3126,0.0021129575695277257,0.07060493784410818,0.02266055165190186,General Admin
Intel Core i9-10900K @ 3.70GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Tesla P4,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB WHITE (ZC.A01ST.0D7) x2,POWER SUPPLY (80+ SILVER) 550W GIGABYTE P-550SS ICE (GP-550SS),500 GB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS500G4B0E) NVMe M.2 2280,38113.3344,22325,9158,0.31658671692079265,0.2794764361646872,0.305453632693961,General Admin
Intel Core i7-6770HQ @ 2.60GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon RX 550,RAM DDR4(2666) 16GB BLACKBERRY MAXIMUS GRAY x2,POWER SUPPLY 450W DTECH PW053 SFX,512 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,36223.28,7019,2690,0.09806692935868883,0.055507462169742734,0.08529908920200499,General Admin
AMD Athlon XP 2400+,MAINBOARD (AM4) GIGABYTE A520M-K V2 DDR4 (REV. 1.1),GeForce RTX 2060,RAM DDR4(3600) 16GB (8GBX2) KINGSTON FURY BEAST (KF436C17BBK2/16) x1,POWER SUPPLY (80+ BRONZE) 750W EINARE AXIS MASTER L1 Black (EXPS-AMH1-750-BK),2 TB SSD M.2 PCIe 5.0 LEXAR NQ790 NVMe M.2 2280,21769.288800000002,234,14103,0.0011992461881103304,0.45070812701270824,0.1360519104354897,General Admin
Intel Core i7-9700KF @ 3.60GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,GeForce GTX 1650 SUPER,RAM DDR4(2400) 8GB BLACKBERRY MAXIMUS x2,POWER SUPPLY (80+ GOLD) 1000w. ASUS TUF GAMING 1000G WHITE,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280,26007.9224,14247,10186,0.20125920849751583,0.3150732366079158,0.23540341693063582,General Admin
Intel Core i9-11900F @ 2.50GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Radeon RX 560,RAM DDR4(3200) 16GB HIKSEMI ARMOR PURPLE (HSC416U32Z2) x2,POWER SUPPLY (80+ GOLD) 1000W COOLER MASTER ELITE GOLD 1000 (MPW-A001-AFAG-BEU),1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280,43610.759999999995,22089,3681,0.313217406201816,0.08982305481491742,0.2461991007857464,General Admin
Intel Core i7-8665UE @ 1.70GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),Tesla P4,RAM DDR4(3200) 16GB (8GBX2) BLACKBERRY MAXIMUS GRAY x2,POWER SUPPLY (80+ WHITE) 550W THERMALTAKE TR2 S,2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280,34958.08,4852,9158,0.06712923305350921,0.2794764361646872,0.1308333939868626,General Admin
Intel Core i5-10500 @ 3.10GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,GeForce RTX 3060 Ti,RAM DDR4(3200) 16GB LEXAR (LD4AU016G-B3200GSST) x1,POWER SUPPLY (80+ BRONZE) 650W MSI MAG A650BNL WHITE,1 TB SSD M.2 PCIe 4.0 SANDISK EXTREME G26 (SDSSDX3N-1T00-G26) NVMe M.2 2280,24579.7656,13001,20287,0.18347039004054594,0.664842965476644,0.3278821626713754,General Admin
AMD Ryzen 3 1200,MAINBOARD (AM4) GIGABYTE B550M DS3H R2 DDR4 (REV. 1.0),Radeon RX 6800 XT,RAM DDR4(3200) 16GB ADATA D35G XPG WHITE (AX4U320016G16A-SWHD35) x2,POWER SUPPLY 620W TSUNAMI EXTREME+PRO,256 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (HS-SSD-WAVE(P) 256G) NVMe M.2 2280,29396.4,6259,25018,0.08721660670435727,0.8286644274386233,0.30965095292463707,General Admin
AMD Ryzen 5 7500X3D,MAINBOARD (AM5) GIGABYTE X870E AORUS ELITE X3D ICE DDR5 (REV. 1.0),GeForce RTX 5070,RAM DDR5(6400) 32GB (16GBX2) ZADAK SPARK RGB (ZD5-SPR64C55-32G2W2) x2,POWER SUPPLY (80+ BRONZE) 650W ASUS TUF GAMING,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280,84276.8888,25192,28788,0.357518131460225,0.9592091138889851,0.538025426188853,Smart Office
Intel Core i5-13600K,MAINBOARD (1700) ASUS PRIME B760M-K DDR5,Radeon RX Vega 64,RAM DDR5(5200) 32GB (16GBX2) APACER GAMING BLACK (AH5U32G52C5027BAA-2) x2,POWER SUPPLY (80+ GOLD) 850W SILVERSTONE DA850W (SST-DA850R-GMA),1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280,59564.6344,37570,13910,0.534235623322483,0.4440250701201566,0.5071724573617851,Smart Office
AMD Ryzen 9 7900X,MAINBOARD (AM5) ASROCK B850M-X DDR5,Tesla P4,RAM DDR5(5200) 16GB BLACKBERRY MAXIMUS GRAY x1,POWER SUPPLY (80+ SILVER) 650W GIGABYTE P-650SS ICE (GP-650SS ICE),256 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,28678.92,51292,9158,0.7301410541945063,0.2794764361646872,0.5949416687855605,Smart Office
AMD Ryzen 5 1600,MAINBOARD (AM4) ASROCK B550M-ITX/AC DDR4,GeForce GTX 1060 5GB,RAM DDR4(3200) 16GB KINGSTON VALUE RAM (KVR32N22D8/16WP) x1,POWER SUPPLY (80+ WHITE) 600W COOLER MASTER ELITE NEX MWE 230V (MPW-6001-ACBW),250 GB SSD M.2 PCIe 4.0 GIGABYTE (G440E250G) NVMe M.2 2280,17001.052799999998,12258,9205,0.17286277197190336,0.28110391634059356,0.20533511528251042,General Admin
Intel Core i7-12700F,MAINBOARD (1700) ASROCK B760M PRO RS WIFI DDR5,Quadro P3200,RAM DDR5(6400) 32GB (16GBX2) CORSAIR VENGEANCE RGB BLACK (CMH32GX5M2B6400C36) x2,POWER SUPPLY (FULL) 650W ANTEC ATOM V650,1 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS100T4B0E) NVMe M.2 2280,69358.8888,30310,8488,0.4305864884929473,0.2562761868485751,0.37829339799963557,General Admin
Intel Core i9-9900X @ 3.50GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),T400,RAM DDR4(2666) 16GB BLACKBERRY x1,POWER SUPPLY (80+ BRONZE) 750W EINARE AXIS MASTER L1 Black (EXPS-AMH1-750-BK),256 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (HS-SSD-WAVE(P) 256G) NVMe M.2 2280,23069.232799999998,21671,3618,0.3072497287419336,0.0876415388344472,0.2413672717696877,General Admin
Intel Core i5-9600 @ 3.10GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),GeForce RTX 2070,RAM DDR4(3200) 8GB BLACKBERRY ASGARD x2,POWER SUPPLY (80+ GOLD) 850W ASUS TUF GAMING 850G,500 GB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS500G4X0E) NVMe M.2 2280,26155.8528,10355,16060,0.1456941351150705,0.5184736313584266,0.2575279839880773,General Admin
Intel Core i5-8500 @ 3.00GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,Radeon RX 550,RAM DDR4(3200) 16GB APACER NOX WHITE (AH4U16G32C28YMWAA-1) x1,POWER SUPPLY (80+ GOLD) 750W SEGOTEP GM750W WHITE,1 TB SSD M.2 PCIe 3.0 WD RED NAS SN700 (WDS100T1R0C) NVMe M.2 2280,20412.5856,9513,2690,0.1336731197532979,0.055507462169742734,0.11022342247823134,General Admin
AMD Athlon XP 2100+,MAINBOARD (AM4) ASROCK B450M PRO4 DDR4 R2.0,Quadro M2000,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST RGB (KF432C16BB12AK2/32WP) x1,POWER SUPPLY (80+ BRONZE) 850W THERMALTAKE SMART BX3 (ATX 3.1),2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280,30368.9,210,4034,0.0008566044200788076,0.10204646975310783,0.031213564019987514,General Admin
Intel Xeon E3-1275 v5 @ 3.60GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon RX 9060 XT 8GB,RAM DDR4(3200) 16GB (8GBX2) BLACKBERRY MAXIMUS GRAY x2,POWER SUPPLY (80+ BRONZE) 750W COOLER MASTER MWE V2 230V (MPE-7501-ACABW-BTH),128 GB SSD M.2 PCIe 3.0 HIKSEMI CITY SSD E1000 NVMe M.2 2280,37708.5248,8305,19803,0.1164268174290446,0.6480833823885869,0.2759237869169073,General Admin
Intel Core i3-8100B @ 3.60GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,GeForce RTX 4070 SUPER,RAM DDR4(3600) 16GB (8GBX2) KINGSTON FURY BEAST (KF436C17BBK2/16) x2,POWER SUPPLY (FULL) 750W ANTEC ATOM V750,1 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS100T4B0E) NVMe M.2 2280,42708.96,5906,29966,0.08217691736622693,1.0,0.35752384215635885,General Admin
AMD Ryzen 7 4700G,MAINBOARD (AM4) GIGABYTE B550M GAMING X WIFI6 DDR4 (REV. 1.0),Radeon RX 5500 XT,RAM DDR4(3200) 16GB APACER NOX BLACK (AH4U16G32C28YMBAA-1) x1,POWER SUPPLY (FULL) 550W ANTEC ATOM V550,1 TB SSD M.2 PCIe 5.0 LEXAR NM990 NVMe M.2 2280,26241.9344,20114,9073,0.28502084404088857,0.27653312095294164,0.2824745271145045,General Admin
AMD Ryzen 5 5600XT,MAINBOARD (AM4) GIGABYTE B450M DS3H V3 DDR4 (REV. 1.5),GeForce RTX 3070 Ti,RAM DDR4(3200) 32GB (16GBX2) APACER PANTHER GOLDEN (AH4U32G32C28Y7GAA-2) x2,POWER SUPPLY (80+ WHITE) 600W MSI MAG A600DN,256 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (HS-SSD-WAVE(P) 256G) NVMe M.2 2280,35989.28,22304,23275,0.3162869053737651,0.7683091519789467,0.45189357935531954,Smart Office
AMD Athlon XP 1800+,MAINBOARD (AM4) GIGABYTE B450M DS3H V3 DDR4 (REV. 1.5),Radeon RX 6600,RAM DDR4(3200) 8GB HIKSEMI FUTURE WHITE RGB (HSC408U32F4) x2,POWER SUPPLY (CYBENETICS PLATINUM) 850W MONTECH CENTURY II,1 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS100T4B0E) NVMe M.2 2280,21025.564,195,15072,0.0006424533150591058,0.48426192042660765,0.14572829344852367,General Admin
Intel Core i3-7300T @ 3.50GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),GeForce RTX 3060 12GB,RAM DDR4(3200) 32GB ADATA 16 CHIP (AD4U320032G22-SGN) x1,POWER SUPPLY (80+ GOLD) 1000W SEGOTEP GM1000W,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280,31733.2352,4140,16752,0.0569641939352407,0.542435679905814,0.20260563972641268,General Admin
Intel Core i5-10400 @ 2.90GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,Radeon RX 570X,RAM DDR4(3200) 8GB HYNIX 8 CHIP x2,POWER SUPPLY 550W NUBWO NPS-030,1 TB SSD M.2 PCIe 4.0 SANDISK EXTREME G26 (SDSSDX3N-1T00-G26) NVMe M.2 2280,16065.2088,11986,1923,0.16897949860087944,0.028948370788462206,0.12697016025715427,General Admin
AMD Athlon 3200+,MAINBOARD (AM4) GIGABYTE A520M-K V2 DDR4 (REV. 1.1),Radeon RX 7700 XT,RAM DDR4(3200) 16GB BLACKBERRY MAXIMUS x2,POWER SUPPLY (80+ GOLD) 850W SILVERSTONE DA850W (SST-DA850R-GMA),2 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS200T4B0E) NVMe M.2 2280,36482.1,298,22639,0.0021129575695277257,0.7462862287475329,0.2253649389229293,General Admin
Intel Core i3-12100F,MAINBOARD (1700) ASROCK B760M PG LIGHTNING DDR5,GeForce RTX 2060 SUPER,RAM DDR5(5200) 16GB (8GBX2) KINGSTON FURY BEAST (KF552C40BBK2-16) x1,POWER SUPPLY (80+ BRONZE) 750W DTECH PW071A,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE LITE NVMe M.2 2280,25675.1776,13974,16489,0.19736165838615727,0.5333287163682954,0.29815177578079866,General Admin
AMD Ryzen 3 3200G,MAINBOARD (AM4) ASROCK B550M PHANTOM GAMING4,GeForce GTX 1070 Ti,RAM DDR4(2666) 16GB HYNIX 16 CHIP x1,POWER SUPPLY (80+ GOLD) 850W GIGABYTE UD850GM PG5 ICE,500 GB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/500G) NVMe M.2 2280,18528.8168,6992,14656,0.09768145736965336,0.46985698950794696,0.20933411701114144,General Admin
AMD Ryzen 9 7950X,MAINBOARD (AM5) MSI B850 GAMING PLUS WIFI DDR5,GeForce GTX 980 Ti,RAM DDR5(6400) 64GB (32GBX2) KINGSTON FURY BEAST RGB (KF564C32BBEAK2-64) x2,POWER SUPPLY (80+ GOLD) 650W GIGABYTE PG5 (PCIE 5.1),1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280,94228.0,62232,13665,0.8863285934555422,0.4355413968627723,0.7510924344777111,Dev & Data Pro
Intel Core i9-12900KS,MAINBOARD (1700) GIGABYTE B760M D3HP DDR4 (REV. 1.0),Intel Arc,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST (KF432C16BB1K2/32) x2,POWER SUPPLY (CYBENETICS GOLD) 750W EINAREX NEXUS MASTER L1 BLACK (EXPS-NL1-750-BK),1 TB SSD M.2 PCIe 5.0 LEXAR NM990 NVMe M.2 2280,53259.884,43470,5491,0.6184683912968991,0.15249835520620522,0.47867738046969094,Smart Office
AMD Ryzen 5 3600XT,MAINBOARD (AM4) LONGWELL A520M-YH DDR4,GeForce RTX 4070 SUPER,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY ASGARD (B16G32DASX2) x2,POWER SUPPLY (FULL) 550W TSUNAMI EXTREMEX EX550,512 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,45053.8888,18541,29966,0.2625635314944892,1.0,0.4837944720461424,Smart Office
Intel Core i5-12600,MAINBOARD (1700) ASROCK B760M PRO RS DDR5,Tesla M40,RAM DDR5(5200) 32GB (16GBX2) APACER GAMING BLACK (AH5U32G52C5227BAA-2) x2,POWER SUPPLY (CYBENETICS PLATINUM) 650W CORSAIR RM650E (CP-9020302-NA),1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280,64237.6888,21343,10219,0.3025669579121695,0.3162159354548288,0.30666165117496724,General Admin
Intel Core i9-9960X @ 3.10GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),Radeon Pro W5500,RAM DDR4(3200) 32GB (16GBX2) APACER PANTHER GOLDEN (AH4U32G32C28Y7GAA-2) x2,POWER SUPPLY (80+ BRONZE) 650W MSI MAG A650BN,512 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,38505.8672,29634,8940,0.4209354120267261,0.27192769832750446,0.3762330979169596,General Admin
AMD Athlon LE-1600,MAINBOARD (AM4) ASROCK B550M-ITX/AC DDR4,GeForce GTX 1660,RAM DDR4(2666) 8GB BLACKBERRY 16 CHIP x2,POWER SUPPLY (80+ PLATINUM) 1000W GIGABYTE AORUS P1000W (GP-AE1000PM PG5),2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280,26843.52,412,11621,0.0037405059676774597,0.3647633228297379,0.11204735102629558,General Admin
AMD Ryzen 7 1700,MAINBOARD (AM4) ASROCK A520M-HVS DDR4,GeForce RTX 2070 SUPER,RAM DDR4(3200) 16GB (8GBX2) BLACKBERRY MAXIMUS GRAY x1,POWER SUPPLY (80+ SILVER) 600W ITSONAS DARK FOREST 1U FLEX (DF-FX600) SFX,250 GB SSD M.2 PCIe 4.0 GIGABYTE (G440E250G) NVMe M.2 2280,24117.6888,14763,18150,0.20862600651019358,0.5908445583295822,0.3232915720560101,General Admin
Intel Core i7-7820X @ 3.60GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon R7 430,RAM DDR4(3200) 16GB APACER PANTHER GOLDEN (AH4U16G32C28Y7GAA-1) x1,POWER SUPPLY (80+ WHITE) 650W THERMALTAKE TR2 S (PS-TRS-0650NNSAWE-H),256 GB SSD M.2 PCIe 3.0 LEXAR NM620 (LNM620X256G-RNNNG) NVMe M.2 2280,16194.5608,17195,1087,0.24334703900405458,0.0,0.1703429273028382,General Admin
AMD Ryzen 9 3950X,MAINBOARD (AM4) ASROCK B450M HDV DDR4 R4.0,GeForce GTX 960,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST (KF432C16BB1K2/32) x1,POWER SUPPLY (80+ WHITE) 750W THERMALTAKE TR2 S (PS-TRS-0750NNSAWE-H),1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280,32084.1256,38479,6135,0.547213180286677,0.174798296339901,0.4354887151026442,Smart Office
Intel Core i9-9900 @ 3.10GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),GeForce RTX 2080 SUPER,RAM DDR4(3200) 16GB HIKSEMI ARMOR PURPLE (HSC416U32Z2) x2,POWER SUPPLY (80+ PLATINUM) 1500W CORSAIR HX1500i (CP-9020261-NA),500 GB SSD M.2 PCIe 4.0 GIGABYTE AORUS 5000E (AG450E500G-G 1.1),51240.08,16234,19460,0.229627091542459,0.636206239828249,0.351600836028196,General Admin
Intel Xeon E3-1225 v5 @ 3.30GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon R9 360,RAM DDR4(3200) 16GB BLACKBERRY MAXIMUS GRAY x1,POWER SUPPLY (80+ SILVER) 600W ITSONAS DARK FOREST 1U FLEX (DF-FX600) SFX,250 GB SSD M.2 PCIe 4.0 GIGABYTE (G440E250G) NVMe M.2 2280,19796.0,5957,3031,0.08290503112329392,0.06731535025451021,0.0782281268626588,General Admin
AMD Ryzen 9 9950X3D,MAINBOARD (AM5) MSI PRO B650M-P DDR5,Intel Arc A750,RAM DDR5(4800) 16GB BLACKBERRY x2,POWER SUPPLY (80+ GOLD) 850W SEGOTEP GM850W WHITE,1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280,50749.360799999995,70194,12606,1.0,0.39887115204820117,0.8196613456144604,Dev & Data Pro
Intel Core i9-10980XE @ 3.00GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Radeon RX 6700S,RAM DDR4(3200) 16GB LEXAR (LD4AU016G-B3200GSST) x2,POWER SUPPLY (80+ BRONZE) 750W AEROCOOL LUX,500 GB SSD M.2 PCIe 3.0 WD GREEN SN350 (WDS500G2G0C) NVMe M.2 2280,52439.6888,32023,15080,0.45504254468619726,0.4845389383288895,0.4638914627790049,Smart Office
Intel Core i7-11700KF @ 3.60GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,GeForce RTX 2060,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB BLACK (AH4U16G32C28YNBAA-2) x1,POWER SUPPLY (80+ PLATINUM) 1000W ASUS ROG LOKI 1000P SFX,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280,34644.88,23824,14103,0.3379875506824282,0.45070812701270824,0.3718037235815122,General Admin
AMD Ryzen 7 9800X3D,MAINBOARD (AM5) ASUS B650M-AYW WIFI DDR5,T400,RAM DDR5(5200) 32GB (16GBX2) APACER GAMING BLACK (AH5U32G52C5227BAA-2) x2,POWER SUPPLY (80+ BRONZE) 750W DTECH PW071A,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280,56612.7288,39974,3618,0.5685569070869739,0.0876415388344472,0.4242822966112159,Smart Office
Intel Core i5-7400T @ 2.40GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Intel Arc B580,RAM DDR4(3200) 8GB KINGSTON FURY BEAST (KF432C16BB/8WP) x2,POWER SUPPLY (80+ GOLD) 850W SEGOTEP GM850W WHITE,256 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (HS-SSD-WAVE(P) 256G) NVMe M.2 2280,22377.9824,4702,15825,0.06498772200331221,0.5103362304788948,0.19859227454598696,General Admin
AMD Ryzen 5 8400F,MAINBOARD (AM5) GIGABYTE X870I AORUS PRO ICE DDR5 (REV. 1.1),Radeon RX 7900 GRE,RAM DDR5(4800) 16GB ADATA (AD5U480016G-B) x2,POWER SUPPLY (80+ PLATINUM) 1000W GIGABYTE AORUS P1000W (GP-AE1000PM PG5),1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280,62993.7904,24484,27291,0.3474101993032951,0.9073721389244781,0.51539878118965,Smart Office
AMD Athlon 3000G,MAINBOARD (AM4) GIGABYTE A520M-K V2 DDR4 (REV. 1.1),GeForce RTX 5050,RAM DDR4(3200) 16GB HIKSEMI (HSC416U32Z1) x1,POWER SUPPLY (80+ GOLD) 850W ANTEC GSK V2,500 GB SSD M.2 PCIe 3.0 WD GREEN SN350 (WDS500G2G0C) NVMe M.2 2280,21390.9312,4442,17381,0.06127576951630403,0.5642162124727311,0.21215790240323215,General Admin
AMD Athlon 2650e,MAINBOARD (AM4) GIGABYTE B550 EAGLE WIFI6 DDR4 (REV. 1.0),GeForce RTX 4070,RAM DDR4(3200) 16GB BLACKBERRY MAXIMUS GRAY x2,POWER SUPPLY (80+ GOLD) 850W GIGABYTE UD850GM PG5 ICE,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280,38301.28,274,26914,0.0017703158014962025,0.8943176702794419,0.2695345221448799,General Admin
AMD Ryzen 5 7600X,MAINBOARD (AM5) GIGABYTE X870I AORUS PRO ICE DDR5 (REV. 1.1),GeForce GTX 1660 Ti,RAM DDR5(5600) 96GB (48GBX2) G.SKILL TRIDENT Z5 RGB BLACK (F5-5600J4040D48GX2-TZ x2,POWER SUPPLY (FULL) 650W NUBWO NPS-650 BLACK,512 GB SSD M.2 PCIe 3.0 KLEVV CRAS C715 (K512GM2SP0-C7T) NVMe M.2 2280,175932.88,28319,12681,0.40216149848666555,0.4014681948820943,0.4019535074052941,Smart Office
AMD Ryzen 5 5600G,MAINBOARD (AM4) ASROCK B550M HDV DDR4,GeForce GTX 1070 Ti,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST (KF432C16BB1K2/32WP) x1,POWER SUPPLY (80+ SILVER) 600W ITSONAS DARK FOREST 1U FLEX (DF-FX600) SFX,1 TB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS100T4X0E) NVMe M.2 2280,28029.2088,19679,14656,0.2788104619953172,0.46985698950794696,0.33612442024910616,General Admin
Intel Core i5-9500F @ 3.00GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),Quadro P1000,RAM DDR4(3200) 16GB BLACKBERRY 16 CHIP (BBR16G32D16C) x1,POWER SUPPLY 620W TSUNAMI EXTREME+PRO,128 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (P) NVMe M.2 2280,20747.2576,9983,4498,0.14038318771058192,0.11811350808546003,0.13370228382304536,General Admin
AMD Ryzen 7 5700X3D,MAINBOARD (AM4) ASROCK B450M HDV DDR4 R4.0,GeForce RTX 4070 SUPER,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST (KF432C16BB1K2/32WP) x2,POWER SUPPLY (FULL) 650W NUBWO NPS-650 WHITE,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280,57429.2888,26305,29966,0.37340814345268686,1.0,0.5613857004168807,Smart Office
Intel Core i3-13100T,MAINBOARD (1700) GIGABYTE B760M E DDR5 (REV. 1.0),RTX A1000,RAM DDR5(5200) 16GB KINGSTON FURY BEAST RGB WHITE (KF552C40BWA-16) x2,POWER SUPPLY (CYBENETICS GOLD) 1000W EINAREX NEXUS MASTER L1 BLACK (EXPS-NL1-1000-BK),1 TB SSD M.2 PCIe 5.0 LEXAR NM990 NVMe M.2 2280,48255.08,12714,10781,0.1793729655645023,0.3356764430901347,0.22626400882219203,General Admin
Intel Xeon E3-1585L v5 @ 3.00GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),GeForce RTX 5060,RAM DDR4(3200) 16GB HYNIX 8 CHIP x2,POWER SUPPLY (80+ BRONZE) 750W ASUS TUF GAMING 750B,500 GB SSD M.2 PCIe 4.0 LEXAR NM710 NVMe M.2 2280,38388.4,7959,20809,0.1114870652732568,0.6829183836005402,0.28291646077144184,General Admin
Intel Core i5-13400T,MAINBOARD (1700) ASUS PRIME B760M-A DDR5,GeForce GTX 1050,RAM DDR5(5600) 32GB (16GBX2) KINGBANK KJUS x1,POWER SUPPLY (80+ GOLD) 1000W NZXT BLACK (PA-0G2BB-US),1 TB SSD M.2 PCIe 3.0 WD RED NAS SN700 (WDS100T1R0C) NVMe M.2 2280,33022.520000000004,20224,5045,0.28659128547769974,0.13705460715398735,0.24173028198058602,General Admin
Intel Core i3-7320 @ 4.10GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon Pro WX 3200,RAM DDR4(3200) 8GB LEXAR (LD4AU008G-B3200GSST) x2,POWER SUPPLY (FULL) 450W DTECH PW006,128 GB SSD M.2 PCIe 3.0 HIKSEMI CITY SSD E1000 NVMe M.2 2280,17743.152000000002,4767,2222,0.06591571012506425,0.03930191488624953,0.05793157155341983,General Admin
AMD Ryzen 7 PRO 3700,MAINBOARD (AM4) MSI A520M-A PRO DDR4,Radeon RX 7800 XT,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY MAXIMUS GRAY x2,POWER SUPPLY (80+ BRONZE) 650W MSI MAG A650BNL WHITE,512 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,46079.2888,22746,24324,0.32259722460167894,0.8046331244156655,0.46720799454587486,Smart Office
