cpu,mb,gpu,ram,psu,storage,total_price,benchmark_cpu,passmark_gpu,cpu_scaled,gpu_scaled,final_score,level
Intel Core i9-12900,MAINBOARD (1700) ASROCK B760M PG LIGHTNING WIFI DDR5,GeForce RTX 3090 Ti,RAM DDR5(5600) 96GB (48GBX2) G.SKILL TRIDENT Z5 NEO RGB BLACK (F5-5600J4040D48GX x2 (Total: 192.0GB),POWER SUPPLY (80+ GOLD) 1000W ASUS ROG STRIX AURA GAMING 1000G,1 TB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS100T4X0E) NVMe M.2 2280 (1 TB),188600.94640000002,33659,29325,0.4408649872976034,0.7425181845022412,0.6067742457601542,Pro Creator
AMD Ryzen 7 5700G,MAINBOARD (AM4) ASROCK A520M-HVS DDR4,Quadro P620,RAM DDR4(3200) 16GB ADATA D35G XPG BLACK (AX4U320016G16A-SBKD35) x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 650W ASUS TUF GAMING,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280 (1 TB),43802.880000000005,24317,3703,0.2978941568975544,0.05480849236385108,0.16419704140401759,Entry Creator
Intel Xeon E3-1280 v6 @ 3.90GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro P620,RAM DDR4(3200) 16GB (8GBX2) KINGBANK KJXS (KBK-KJXS16G32) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W SEGOTEP GM850W,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C925G (K01TBM2SP0-25G) NVMe M.2 2280 (1 TB),54479.44,9093,3703,0.06490465550488199,0.05480849236385108,0.05935176577731499,Entry Creator
Intel Core i7-6900K @ 3.20GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro P5000,RAM DDR4(3200) 16GB BLACKBERRY PRO SERIES WHITE x2 (Total: 32.0GB),POWER SUPPLY (FULL) 600W AEROCOOL SUPERB,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280 (1 TB),81735.88,14649,12637,0.14993419240304856,0.2946023566041281,0.22950168271364232,Entry Creator
AMD Ryzen 7 2700X,MAINBOARD (AM4) GIGABYTE B450M DS3H V3 DDR4 (REV. 1.5),RTX A5000,RAM DDR4(3200) 16GB HIKSEMI ARMOR PURPLE (HSC416U32Z2) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W THERMALTAKE TOUGHPOWER GT,1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280 (1 TB),103261.8,17445,23015,0.192724434513789,0.5731540381673242,0.4019607165232334,Entry Creator
AMD Ryzen 7 PRO 4750G,MAINBOARD (AM4) MSI B550M PRO VDH WIFI DDR4,Radeon Pro WX 5100,RAM DDR4(3200) 16GB ADATA 16 CHIP (AD4U320016G22-SGN) x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 650W EINAREX AXIS MASTER L1 WHITE (EXPS-AMH1-650-WH),2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280 (2 TB),39938.548,20197,5466,0.23484129656270086,0.10212845908151488,0.16184923594804856,Entry Creator
AMD Ryzen 7 5800XT,MAINBOARD (AM4) GIGABYTE B550 EAGLE WIFI6 DDR4 (REV. 1.0),Radeon Pro 455,RAM DDR4(3200) 16GB (8GBX2) CORSAIR VENGEANCE LPX BLACK (CMK16GX4M2E3200C16) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1000W COOLER MASTER ELITE GOLD 1000 (MPW-A001-AFAG-BEU),1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280 (1 TB),43815.28,27996,3112,0.3541979125218083,0.03894570147891672,0.18080919644821797,Entry Creator
Intel Core i7-6800K @ 3.40GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),RTX A2000,RAM DDR4(3200) 16GB APACER NOX BLACK (AH4U16G32C28YMBAA-1) x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 750W MSI MAG A750BN PCIE5,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280 (1 TB),36600.284,10715,13432,0.089727893238652,0.3159406286067048,0.21414489769108105,Entry Creator
AMD Ryzen 7 PRO 3700,MAINBOARD (AM4) ASROCK A520M-HVS DDR4,Radeon Pro 555,RAM DDR4(3200) 16GB (8GBX2) KINGSTON FURY BEAST RGB (KF432C16BB2AK2/16WP) x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 650W DTECH PW023A,1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280 (1 TB),61799.2888,22746,3140,0.27385142787181294,0.03969723810290684,0.14506662349891458,Entry Creator
Intel Core i9-13900T,MAINBOARD (1700) ASROCK B760M STEEL LEGEND WIFI DDR5,RTX A5000,RAM DDR5(5200) 32GB (16GBX2) APACER GAMING BLACK (AH5U32G52C5027BAA-2) x2 (Total: 64.0GB),POWER SUPPLY (80+ PLATINUM) 1000W ASUS ROG LOKI 1000P SFX,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280 (1 TB),137864.88,42285,23015,0.5728780876006244,0.5731540381673242,0.5730298604123094,Pro Creator
AMD Ryzen 9 PRO 7945,MAINBOARD (AM5) GIGABYTE B850I AORUS PRO DDR5 (REV. 1.1),Quadro RTX 6000,RAM DDR5(5600) 96GB (48GBX2) G.SKILL TRIDENT Z5 RGB BLACK (F5-5600J4040D48GX2-TZ x2 (Total: 192.0GB),POWER SUPPLY (80+ GOLD) 850W ANTEC GSK V2 WHITE,1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280 (1 TB),414292.5136,46933,17826,0.6440115086774203,0.4338781973857262,0.5284381874669886,Pro Creator
AMD Ryzen 9 9950X3D,MAINBOARD (AM5) MSI PRO B850M-P-WIFI DDR5,Quadro M6000,RAM DDR5(5200) 32GB (16GBX2) APACER GAMING BLACK (AH5U32G52C5027BAA-2) x2 (Total: 64.0GB),POWER SUPPLY (80+GOLD) 850W ASUS PRIME 850G,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280 (1 TB),232574.3608,70194,11734,0.9999999999999999,0.27036530048044666,0.5987009152642456,Pro Creator
Intel Core i7-13700TE,MAINBOARD (1700) MSI B760M GAMING WIFI DDR5,Quadro P2200,RAM DDR5(5600) 96GB (48GBX2) G.SKILL TRIDENT Z5 RGB BLACK (F5-5600J4040D48GX2-TZ x2 (Total: 192.0GB),POWER SUPPLY (80+ WHITE) 750W MONTECH AP750,1 TB SSD M.2 PCIe 5.0 LEXAR NM990 NVMe M.2 2280 (1 TB),187301.8,21802,9411,0.259404364727128,0.20801460128298035,0.2311399948328468,Entry Creator
AMD Ryzen 7 1700,MAINBOARD (AM4) ASROCK A520M-HVS DDR4,Quadro M4000,RAM DDR4(3200) 16GB HIKSEMI ARMOR BLACK (HSC416U32D2)Recommend x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 850W THERMALTAKE SMART BX3 (ATX 3.1),1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280 (1 TB),27457.6888,14763,6672,0.15167885892687705,0.13449821510051801,0.1422295048223796,Entry Creator
Intel Core i7-11700 @ 2.50GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Quadro P1000,RAM DDR4(3200) 32GB (16GBX2) CORSAIR VENGEANCE LPX BLACK (CMK32GX4M2E3200C16) x2 (Total: 64.0GB),POWER SUPPLY (80+ GOLD) 850W ASUS TUF GAMING 850G,1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280 (1 TB),45883.191999999995,20642,4498,0.2416516176425576,0.07614676436642778,0.1506239483406862,Entry Creator
AMD Ryzen 7 5700,MAINBOARD (AM4) LONGWELL B450M-VDH DDR4,Quadro P3200,RAM DDR4(3200) 16GB HIKSEMI FUTURE WHITE RGB (HSC416U32F4) x2 (Total: 32.0GB),POWER SUPPLY (FULL) 650W VIKINGS VK,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C925G (K01TBM2SP0-25G) NVMe M.2 2280 (1 TB),32981.6,24233,8488,0.29660861314315445,0.18324073328502025,0.23425627922118064,Entry Creator
AMD Ryzen 9 5900XT,MAINBOARD (AM4) ASUS PRIME A520M-K/CSM (DDR4),Radeon Pro SSG,RAM DDR4(3200) 16GB (8GBX2) KINGSTON FURY BEAST RGB (KF432C16BB2AK2/16WP) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W NZXT BLACK (PA-8G2BB-US),1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280 (1 TB),115558.32,43983,10971,0.5988644363502801,0.24988592747671576,0.4069262564698197,Entry Creator
Intel Core i7-6700K @ 4.00GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),GeForce RTX 3090 Ti,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY MAXIMUS x2 (Total: 64.0GB),POWER SUPPLY (80+ GOLD) 850W COOLER MASTER MWE V3 (MPE-8506-ACAG-BTH),2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280 (2 TB),53774.5496,8938,29325,0.06253252119616785,0.7425181845022412,0.43652463601450825,Entry Creator
Intel Core i7-6700 @ 3.40GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),RTX PRO 5000 Blackwell,RAM DDR4(3200) 16GB (8GBX2) CORSAIR VENGEANCE LPX BLACK (CMK16GX4M2E3200C16) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W ASUS TUF GAMING 850G,1 TB SSD M.2 PCIe 4.0 SANDISK EXTREME G26 (SDSSDX3N-1T00-G26) NVMe M.2 2280 (1 TB),192142.5176,8038,31628,0.0487588381133115,0.8043320718254287,0.46432411665497597,Entry Creator
Intel Core i7-6700T @ 2.80GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro P400,RAM DDR4(3200) 16GB HIKSEMI ARMOR WHITE (HSC416U32E2) x2 (Total: 32.0GB),POWER SUPPLY (CYBENETICS GOLD) 850W SILVERSTONE TRITON 850RX (SST-TR850R-GF),1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280 (1 TB),27160.88,6990,1661,0.03272014936794099,0.0,0.014724067215573445,Entry Creator
Intel Core i7-13700,MAINBOARD (1700) COLORFUL H610M-D EVO V21 DDR4,RTX A5500,RAM DDR4(3200) 16GB ADATA 16 CHIP (AD4U320016G22-SGN) x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 750W AEROCOOL LUX RGB,2 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS200T4B0E) NVMe M.2 2280 (2 TB),107233.2512,36193,21216,0.4796455572220012,0.5248678100759588,0.5045177962916779,Pro Creator
Intel Core i9-11900KF @ 3.50GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,GeForce RTX 4070 Ti,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST (KF432C16BB1K2/32WP) x2 (Total: 64.0GB),POWER SUPPLY (80+ PLATINUM) 850W GIGABYTE AORUS P850W (GP-AE850 PM PG5),1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280 (1 TB),66236.68,24544,31568,0.30136818585289704,0.8027216362025927,0.5771125835452298,Pro Creator
AMD Ryzen 9 3950X,MAINBOARD (AM4) LONGWELL A520M-YH DDR4,RTX PRO 5000 Blackwell,RAM DDR4(3200) 16GB KINGSTON VALUE RAM (KVR32N22D8/16WP) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1250W SEGOTEP GM1250W,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280 (1 TB),205174.1256,38479,31628,0.5146307122524563,0.8043320718254287,0.6739664600175912,Pro Creator
Intel Core i9-10900F @ 2.80GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,Quadro M2200,RAM DDR4(3200) 16GB APACER NOX RGB BLACK (AH4U16G32C28YNBAA-1) x2 (Total: 32.0GB),POWER SUPPLY (80+ WHITE) 600W MONTECH AP600,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280 (1 TB),38553.512,19774,4288,0.22836766551375837,0.07051023968650186,0.14154608130876728,Entry Creator
Intel Core i9-9900T @ 2.10GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,Quadro RTX 6000,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB WHITE (ZC.A01ST.0D7) x2 (Total: 32.0GB),POWER SUPPLY (FULL) 600W AEROCOOL SUPERB,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280 (1 TB),253161.68,13112,17826,0.12641180251599277,0.4338781973857262,0.29551831969434617,Entry Creator
AMD Ryzen 9 7900,MAINBOARD (AM5) MSI PRO A620AM-B EVO DDR5,Quadro P1000,RAM DDR5(6400) 64GB (32GBX2) KINGSTON FURY BEAST RGB (KF564C32BBEAK2-64) x2 (Total: 128.0GB),POWER SUPPLY (80+ GOLD) 1250W SEGOTEP GM1250W,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280 (1 TB),94879.8488,48105,4498,0.6619479048697622,0.07614676436642778,0.3397572775929283,Entry Creator
Intel Core i7-11700F @ 2.50GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,GeForce RTX 3090,RAM DDR4(3200) 16GB (8GBX2) ADATA D35 XPG BLACK (AX4U32008G16A-DTBKD35) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1000W SEGOTEP GM1000W WHITE,1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280 (1 TB),51969.6088,20783,26557,0.2438094946588718,0.6682234211020747,0.4772371542026334,Entry Creator
Intel Core i9-7920X @ 2.90GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),RTX PRO 4500 Blackwell,RAM DDR4(3200) 16GB (8GBX2) ADATA D35 XPG BLACK (AX4U32008G16A-DTBKD35) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1000W ASUS ROG STRIX AURA GAMING 1000G,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280 (1 TB),123537.2824,23483,32430,0.28513054390744086,0.8258582279840029,0.58253077014955,Pro Creator
Intel Core i7-9700F @ 3.00GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,RTX A400,RAM DDR4(3200) 16GB KINGSTON FURY BEAST RGB (KF432C16BB12A/16WP) x2 (Total: 32.0GB),POWER SUPPLY 620W TSUNAMI EXTREME+PRO,1 TB SSD M.2 PCIe 5.0 LEXAR NM990 NVMe M.2 2280 (1 TB),28430.362399999998,13165,5990,0.12722291940864988,0.11619293018761573,0.1211564253370811,Entry Creator
Intel Core i7-10700F @ 2.90GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,GeForce RTX 5080,RAM DDR4(3200) 16GB BLACKBERRY 8 CHIP x2 (Total: 32.0GB),POWER SUPPLY (80+ PLATINUM) 1000W GIGABYTE AORUS P1000W (GP-AE1000PM PG5),1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280 (1 TB),75554.4,16099,35722,0.17212512625876158,0.9142174624902702,0.5802759111860913,Pro Creator
Intel Core i9-10900TE @ 1.80GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,RTX A5000,RAM DDR4(3200) 16GB HIKSEMI ARMOR PURPLE (HSC416U32Z2) x2 (Total: 32.0GB),POWER SUPPLY (CYBENETICS PLATINUM) 750W CORSAIR RM750E (CP-9020295-NA),1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280 (1 TB),110317.28,14159,23015,0.14243518716904902,0.5731540381673242,0.37933055521810044,Entry Creator
Intel Core i7-7700K @ 4.20GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro P1000,RAM DDR4(3200) 16GB LEXAR (LD4AU016G-B3200GSST) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W CORSAIR SERIES RM850E WHITE (CP-9020293-NA),1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280 (1 TB),34191.68,9633,4498,0.07316886535459581,0.07614676436642778,0.0748067098111034,Entry Creator
Intel Xeon E3-1275 v6 @ 3.80GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),RTX A5000,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY MAXIMUS GRAY x2 (Total: 64.0GB),POWER SUPPLY (80+ PLATINUM) 1300W DEEPCOOL PX1300P,1 TB SSD M.2 PCIe 5.0 LEXAR NM990 NVMe M.2 2280 (1 TB),125402.324,9198,23015,0.0665115851978819,0.5731540381673242,0.3451649343310752,Entry Creator
Intel Core i9-12900KF,MAINBOARD (1700) LONGWELL B760M-AV DDR4,RTX PRO 5000 Blackwell,RAM DDR4(3200) 16GB APACER PANTHER GOLDEN (AH4U16G32C28Y7GAA-1) x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 750W ITSONAS FROZEN,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280 (1 TB),194590.4888,40740,31628,0.5492332649750543,0.8043320718254287,0.6895376087427603,Pro Creator
Intel Core i7-8086K @ 4.00GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),RTX A5000,RAM DDR4(3200) 16GB (8GBX2) CORSAIR VENGEANCE LPX BLACK (CMK16GX4M2E3200C16) x2 (Total: 32.0GB),POWER SUPPLY (80+ WHITE) 700W COOLER MASTER ELITE NEX MWE 230V (MPW-7001-ACBW),1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280 (1 TB),101195.08,14070,23015,0.14107312295307767,0.5731540381673242,0.3787176263209133,Entry Creator
AMD Ryzen 7 PRO 3700,MAINBOARD (AM4) GIGABYTE A520M H ARGB DDR4 (rev. 1.0),GeForce RTX 4070 Ti,RAM DDR4(3200) 16GB APACER NOX BLACK (AH4U16G32C28YMBAA-1) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W COOLER MASTER MWE V3 (MPE-8506-ACAG-BTH),1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE LITE NVMe M.2 2280 (1 TB),52519.2888,22746,31568,0.27385142787181294,0.8027216362025927,0.5647300424537418,Pro Creator
Intel Core i7-8700K @ 3.70GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,GeForce RTX 5090,RAM DDR4(3200) 16GB ADATA 16 CHIP (AD4U320016G22-SGN) x2 (Total: 32.0GB),POWER SUPPLY (FULL) 650W ANTEC ATOM V650,1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280 (1 TB),148696.9384,13572,38918,0.1334516849805638,1.0,0.6100532582412538,Pro Creator
Intel Core i9-11900T @ 1.50GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,GeForce RTX 3080 Ti,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST RGB (KF432C16BB12AK2/32WP) x2 (Total: 64.0GB),POWER SUPPLY (80+ GOLD) 1250W SEGOTEP GM1250W,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280 (1 TB),61991.68,18620,26795,0.21070674298307368,0.6746114824059908,0.4658543496656781,Entry Creator
Intel Xeon E3-1280 v6 @ 3.90GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro M6000,RAM DDR4(2666) 16GB APACER (EL.16G2V.GNH) x2 (Total: 32.0GB),POWER SUPPLY (80+ PLATINUM) 1000W GIGABYTE AORUS P1000W (GP-AE1000PM PG5),1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280 (1 TB),213989.44,9093,11734,0.06490465550488199,0.27036530048044666,0.17790801024144257,Entry Creator
Intel Core i9-9900X @ 3.50GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),RTX PRO 4500 Blackwell,RAM DDR4(3200) 16GB BLACKBERRY MAXIMUS GRAY x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1250W SEGOTEP GM1250W,2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280 (2 TB),117749.2328,21671,32430,0.2573995286339567,0.8258582279840029,0.5700518132764821,Pro Creator
AMD Ryzen 7 PRO 3700,MAINBOARD (AM4) ASROCK B550M HDV DDR4,GeForce RTX 4080 SUPER,RAM DDR4(3200) 16GB KINGSTON VALUE RAM (KVR32N22D8/16WP) x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 750W DTECH PW071A,2 TB SSD M.2 PCIe 5.0 LEXAR NQ790 NVMe M.2 2280 (2 TB),67309.28880000001,22746,34251,0.27385142787181294,0.8747349491370748,0.604337364567707,Pro Creator
Intel Core i9-9900T @ 2.10GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),TITAN RTX,RAM DDR4(3200) 16GB BLACKBERRY MAXIMUS x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 850W THERMALTAKE SMART BX3 (ATX 3.1),1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280 (1 TB),69016.68,13112,20006,0.12641180251599277,0.4923906916821,0.32770019155735175,Entry Creator
Intel Core i7-8700B @ 3.20GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,Quadro P2000,RAM DDR4(3200) 16GB APACER PANTHER GOLDEN (AH4U16G32C28Y7GAA-1) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W THERMALTAKE TOUGHPOWER GT,1 TB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS100T4X0E) NVMe M.2 2280 (1 TB),40574.36,11782,6989,0.10605735973799392,0.14300668330783475,0.1263794877014064,Entry Creator
Intel Core i7-9700KF @ 3.60GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),Radeon Pro 455,RAM DDR4(2666) 16GB BLACKBERRY MAXIMUS GRAY x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 600W ITSONAS AURORA ARGB,1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280 (1 TB),35907.922399999996,14247,3112,0.14378194729270605,0.03894570147891672,0.08612201209512192,Entry Creator
AMD Ryzen 7 9700X,MAINBOARD (AM5) GIGABYTE B850 AORUS ELITE WIFI7 ICE DDR5 (REV. 1.1),Radeon PRO W6800,RAM DDR5(5600) 96GB (48GBX2) G.SKILL TRIDENT Z5 RGB BLACK (F5-5600J4040D48GX2-TZ x2 (Total: 192.0GB),POWER SUPPLY (80+ BRONZE) 750W ANTEC ATOM B750,1 TB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS100T4X0E) NVMe M.2 2280 (1 TB),237384.2968,37087,20158,0.49332741575097183,0.49647046192661776,0.49505609114757715,Entry Creator
Intel Core i9-10900X @ 3.70GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Radeon Pro SSG,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB BLACK (AH4U16G32C28YNBAA-2) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1350W THERMALTAKE TOUGHPOWER GF3,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280 (1 TB),123916.7424,22368,10971,0.26806648097701324,0.24988592747671576,0.25806717655184963,Entry Creator
Intel Core i9-14900KS,MAINBOARD (1700) ASROCK B760M PG LIGHTNING WIFI DDR5,GeForce RTX 4070 SUPER,RAM DDR5(5600) 96GB (48GBX2) G.SKILL TRIDENT Z5 RGB BLACK (F5-5600J4040D48GX2-TZ x2 (Total: 192.0GB),POWER SUPPLY (80+ PLATINUM) 1000W GIGABYTE AORUS P1000W (GP-AE1000PM PG5),1 TB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS100T4X0E) NVMe M.2 2280 (1 TB),210411.0728,60309,29966,0.8487190474732943,0.7597230050728722,0.7997712241530621,Pro Creator
AMD Ryzen 7 3700X,MAINBOARD (AM4) ASROCK A520M-HVS DDR4,Quadro M2200,RAM DDR4(2666) 16GB BLACKBERRY MAXIMUS x2 (Total: 32.0GB),POWER SUPPLY (CYBENETICS PLATINUM) 1050W MONTECH CENTURY II,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280 (1 TB),28323.28,22417,4288,0.2688163815004132,0.07051023968650186,0.15974800350276197,Entry Creator
Intel Core i7-8665UE @ 1.70GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,Radeon Pro W5500,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY MAXIMUS GRAY x2 (Total: 64.0GB),POWER SUPPLY (80+ GOLD) 1350W THERMALTAKE TOUGHPOWER GF3,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280 (1 TB),53578.08,4852,8940,0.0,0.19537268164371793,0.10745497490404488,Entry Creator
Intel Xeon E3-1585L v5 @ 3.00GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),GeForce RTX 4070 Ti,RAM DDR4(2666) 16GB APACER (EL.16G2V.GNH) x2 (Total: 32.0GB),POWER SUPPLY (80+GOLD) 1000W THERMALTAKE TOUGHPOWER GT (PS-TPT-1000FNFAGE-3),1 TB SSD M.2 PCIe 4.0 SANDISK EXTREME G26 (SDSSDX3N-1T00-G26) NVMe M.2 2280 (1 TB),58488.4,7959,31568,0.047549814820483,0.8027216362025927,0.4628943165806434,Entry Creator
Intel Core i7-7700T @ 2.90GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),RTX A2000,RAM DDR4(3200) 16GB HIKSEMI ARMOR WHITE (HSC416U32E2) x2 (Total: 32.0GB),POWER SUPPLY (FULL) 750W ANTEC ATOM V750,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280 (1 TB),39175.68,7523,13432,0.0408772305714548,0.3159406286067048,0.19216209949084231,Entry Creator
